@relation yeast-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.RandomProjection-N7-R72-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute loc_site {MIT,NUC,CYT,ME1,EXC,ME2,ME3,VAC,POX,ERL}

@data
0.017321,-2.442192,-1.229756,-1.887935,-2.667358,0.606218,2.251666,CYT
-0.086603,-1.939897,-0.796743,-1.472243,-2.04382,0.571577,1.402961,ME3
0.034641,-2.165064,-0.935307,-1.818653,-2.182384,0.484974,1.887935,ME3
0.069282,-2.026499,-0.6755,-1.628128,-2.009179,0.658179,1.437602,ME3
0.034641,-2.442192,-0.571577,-1.628128,-2.286307,0.727461,1.333679,NUC
0.190526,-2.476833,-1.402961,-2.286307,-2.650038,0.242487,2.823243,EXC
-0.034641,-2.320948,-1.195115,-3.342858,-1.004589,0.640859,3.671948,POX
-0.086603,-2.165064,-0.796743,-1.69741,-2.04382,0.502295,1.628128,POX
-0.034641,-1.905256,-0.606218,-1.489564,-1.853294,0.571577,1.229756,CYT
-0.121244,-2.615397,-1.281718,-2.113102,-2.528794,0.433013,2.528794,ME1
-0.155885,-3.169653,-0.935307,-1.853294,-2.961807,0.536936,1.922576,NUC
0,-2.217025,-0.727461,-1.766692,-2.04382,0.571577,1.628128,ME3
-0.034641,-2.771281,-1.576166,-2.199705,-2.979127,0.051962,2.909845,ME1
-0.051962,-2.857884,-1.402961,-2.424871,-2.650038,0.155885,2.961807,ME2
-0.069282,-2.009179,-0.779423,-1.558846,-2.026499,0.623538,1.472243,CYT
0.017321,-2.147743,-0.814064,-1.680089,-2.165064,0.588897,1.628128,CYT
0.017321,-1.905256,-0.710141,-1.541525,-1.957217,-0.034641,1.385641,CYT
-0.103923,-1.939897,-0.640859,-1.454923,-1.887935,0.484974,1.229756,ME3
-0.086603,-2.37291,-1.195115,-1.905256,-2.442192,0.32909,2.234346,CYT
-0.051962,-2.320948,-0.606218,-1.835974,-1.905256,0.34641,1.576166,ME3
0.017321,-2.857884,-1.454923,-2.009179,-3.186973,-0.484974,2.598076,ME1
-0.051962,-2.303628,-0.883346,-1.870615,-2.130422,0.363731,1.887935,CYT
0.034641,-1.957217,-0.640859,-1.610807,-1.887935,0.398372,1.385641,NUC
-0.121244,-2.71932,-0.952628,-2.009179,-2.407551,0.311769,2.095781,CYT
-0.121244,-1.974538,-0.831384,-1.472243,-2.078461,0.502295,1.437602,CYT
-0.034641,-2.407551,-1.073872,-1.870615,-2.442192,0.606218,2.078461,CYT
0.450333,-2.165064,-0.969948,-1.887935,-2.563435,0.588897,1.991858,NUC
-0.017321,-2.147743,-0.762102,-1.749371,-2.009179,0.606218,1.645448,ME3
0.069282,-2.026499,-0.762102,-1.628128,-2.095781,0.606218,1.524205,NUC
0.051962,-2.130422,-0.866025,-1.732051,-2.182384,0.571577,1.732051,CYT
-0.051962,-2.338269,-1.03923,-1.905256,-2.286307,0.34641,2.078461,NUC
-0.086603,-2.130422,-0.848705,-1.662769,-2.095781,0.502295,1.645448,ME3
-0.051962,-2.71932,-0.606218,-2.04382,-2.095781,0.173205,1.784012,NUC
-0.138564,-2.580756,-1.212436,-2.06114,-2.459512,0.294449,2.407551,ME1
0.034641,-1.818653,-0.398372,-1.385641,-1.732051,0.484974,0.917987,NUC
0,-2.026499,-0.779423,-1.593487,-2.078461,0.519615,1.506884,CYT
-0.017321,-2.217025,-0.883346,-1.472243,-2.476833,0.606218,1.489564,CYT
0,-2.009179,-0.727461,-1.541525,-2.06114,0.640859,1.402961,CYT
-0.034641,-2.04382,-0.554256,-1.524205,-1.905256,0.519615,1.212436,CYT
0.069282,-2.459512,-1.02191,-1.991858,-2.424871,0.34641,2.147743,CYT
-0.069282,-2.442192,-0.710141,-1.766692,-2.182384,0.6755,1.610807,CYT
-0.017321,-2.39023,-0.640859,-1.437602,-2.442192,0.658179,1.212436,CYT
-0.034641,-2.251666,-0.779423,-1.835974,-2.026499,0.571577,1.749371,CYT
-0.034641,-2.303628,-0.969948,-1.801333,-2.303628,0.623538,1.905256,NUC
-0.034641,-1.939897,-0.536936,-1.402961,-1.905256,0.554256,1.073872,NUC
0.017321,-2.217025,-0.467654,-1.749371,-1.818653,0.259808,1.351,NUC
0.086603,-2.182384,-0.935307,-1.835974,-2.234346,0.554256,1.905256,NUC
-0.069282,-2.06114,-0.294449,-1.524205,-1.628128,0.710141,0.952628,NUC
0.086603,-2.113102,-0.744782,-1.749371,-2.06114,0.606218,1.628128,NUC
0.034641,-1.905256,-1.03923,-1.558846,-2.286307,0.554256,1.732051,CYT
-0.103923,-2.546115,-1.576166,-2.06114,-2.823243,0.086603,2.771281,ME2
0.034641,-2.026499,-0.658179,-1.680089,-1.905256,0.658179,1.472243,CYT
-0.086603,-2.165064,-1.02191,-1.610807,-2.355589,0.536936,1.766692,CYT
-0.051962,-2.217025,-1.108513,-1.784012,-2.355589,0.640859,2.026499,CYT
-0.034641,-1.818653,-0.848705,-1.402961,-2.095781,0.640859,1.385641,ME3
-0.017321,-2.459512,-0.900666,-1.749371,-2.459512,0.658179,1.784012,CYT
-0.086603,-2.130422,-0.848705,-1.610807,-2.147743,0.606218,1.593487,CYT
-0.051962,-2.217025,-0.848705,-1.680089,-2.199705,0.588897,1.662769,CYT
-0.017321,-1.939897,-0.831384,-1.541525,-2.078461,0.554256,1.506884,CYT
-0.034641,-1.870615,-0.762102,-1.454923,-2.009179,0.554256,1.351,CYT
0,-2.424871,-0.744782,-1.801333,-2.234346,0.588897,1.680089,NUC
0,-2.217025,-0.848705,-1.593487,-2.338269,0.571577,1.576166,CYT
0.051962,-2.528794,-0.588897,-2.009179,-2.026499,0.588897,1.732051,NUC
0.034641,-1.957217,-0.34641,-1.454923,-1.749371,0.69282,0.935307,ME3
-0.086603,-2.407551,-1.281718,-1.784012,-2.684679,0.727461,2.199705,CYT
-0.086603,-2.165064,-1.195115,-1.69741,-2.442192,0.606218,2.026499,ME2
0.069282,-2.04382,-0.519615,-1.732051,-1.766692,0.6755,1.385641,CYT
-0.034641,-2.165064,-0.762102,-1.749371,-2.009179,0.207846,1.645448,CYT
0.017321,-2.009179,-0.536936,-1.645448,-1.784012,0.571577,1.316359,CYT
-0.034641,-1.991858,-0.952628,-1.576166,-2.199705,0.502295,1.662769,CYT
0.051962,-2.286307,-0.69282,-1.454923,-2.442192,0.571577,1.281718,NUC
-0.069282,-2.632717,-0.69282,-1.69741,-2.424871,0.571577,1.524205,CYT
0.069282,-2.06114,-1.004589,-1.69741,-2.303628,0.69282,1.835974,NUC
0.069282,-2.06114,-1.004589,-1.69741,-2.303628,0.658179,1.835974,NUC
-0.034641,-2.320948,-1.004589,-1.645448,-2.511474,0.450333,1.784012,CYT
-0.017321,-2.234346,-1.004589,-1.576166,-2.511474,0.415692,1.71473,CYT
0.051962,-2.598076,-0.710141,-1.905256,-2.320948,0.363731,1.749371,NUC
0.017321,-2.095781,-1.195115,-1.732051,-2.442192,0.138564,2.06114,MIT
-0.069282,-2.165064,-0.658179,-1.71473,-1.905256,0.640859,1.506884,CYT
-0.069282,-2.857884,-1.03923,-1.69741,-2.996448,-0.034641,1.870615,NUC
0.32909,-1.835974,-0.814064,-1.71473,-2.130422,0.571577,1.662769,NUC
0.069282,-2.06114,-0.484974,-1.749371,-1.732051,0.6755,1.36832,NUC
0.710141,-2.701999,-0.969948,-2.71932,-3.39482,1.056551,1.957217,NUC
-0.017321,-2.320948,-0.363731,-1.524205,-2.009179,0.588897,1.02191,CYT
-0.034641,-2.338269,-0.796743,-1.853294,-2.113102,0.606218,1.784012,NUC
-0.121244,-2.286307,-0.744782,-1.593487,-2.182384,0.484974,1.472243,NUC
-0.051962,-2.320948,-0.987269,-1.887935,-2.234346,-0.138564,2.009179,MIT
0.051962,-1.853294,-0.831384,-1.454923,-2.147743,0.623538,1.420282,CYT
0.138564,-2.078461,-0.606218,-1.558846,-2.130422,0.554256,1.299038,CYT
0.069282,-1.957217,-0.814064,-1.645448,-2.06114,-0.207846,1.593487,MIT
-0.138564,-2.130422,-0.917987,-1.610807,-2.165064,0.606218,1.662769,CYT
-0.103923,-2.130422,-0.796743,-1.645448,-2.04382,0.588897,1.576166,CYT
-0.086603,-2.320948,-0.762102,-1.593487,-2.268987,0.623538,1.489564,NUC
0.103923,-1.662769,-0.640859,-1.454923,-1.818653,0.450333,1.229756,NUC
0.103923,-1.662769,-0.640859,-1.454923,-1.818653,0.450333,1.229756,NUC
0.225167,-1.593487,-0.6755,-1.541525,-1.818653,-0.034641,1.351,NUC
0.225167,-1.593487,-0.6755,-1.541525,-1.818653,-0.034641,1.351,NUC
-0.051962,-2.095781,-0.831384,-1.662769,-2.078461,0.363731,1.628128,ME3
-0.034641,-2.615397,-0.831384,-1.853294,-2.424871,0.710141,1.818653,NUC
0,-2.580756,-1.056551,-1.853294,-2.650038,0.502295,2.04382,NUC
-0.069282,-2.078461,-0.969948,-1.628128,-2.217025,0.536936,1.732051,CYT
-0.051962,-2.476833,-0.883346,-1.957217,-2.217025,0.259808,1.974538,ME3
-0.069282,-2.580756,-0.917987,-2.04382,-2.251666,0.138564,2.095781,ME3
0.051962,-1.576166,-0.640859,-1.247077,-1.887935,0.259808,1.02191,NUC
0,-2.182384,-0.883346,-1.69741,-2.234346,0.484974,1.71473,NUC
-0.017321,-1.905256,-0.848705,-1.506884,-2.095781,0.571577,1.489564,NUC
0,-2.182384,-0.883346,-1.69741,-2.234346,0.484974,1.71473,NUC
0.017321,-2.407551,-0.917987,-1.784012,-2.424871,0.571577,1.835974,NUC
0.051962,-2.632717,-0.502295,-2.04382,-2.009179,0.415692,1.680089,NUC
-0.086603,-2.476833,-0.866025,-1.645448,-2.476833,0.606218,1.645448,NUC
-0.051962,-1.784012,-0.571577,-1.351,-1.818653,0.450333,1.056551,ME3
-0.086603,-3.152332,-1.472243,-2.338269,-3.06573,0.32909,2.944486,ME1
0.173205,-1.749371,-0.744782,-1.541525,-1.991858,0.381051,1.420282,NUC
-0.069282,-2.598076,-1.056551,-1.801333,-2.650038,0.588897,1.991858,CYT
-0.034641,-1.939897,-0.588897,-1.472243,-1.887935,0.536936,1.195115,NUC
0.034641,-2.130422,-0.952628,-1.784012,-2.199705,0.363731,1.870615,MIT
0.017321,-2.303628,-1.143154,-1.939897,-2.39023,0.571577,2.217025,CYT
-0.121244,-2.130422,-0.762102,-1.576166,-2.06114,0.519615,1.472243,CYT
-0.017321,-2.338269,-0.640859,-1.939897,-1.887935,0.433013,1.71473,ME3
-0.069282,-2.286307,-0.779423,-1.835974,-2.026499,-0.242487,1.749371,MIT
0,-2.113102,-0.658179,-1.662769,-1.974538,-0.433013,1.454923,MIT
-0.069282,-2.684679,-1.056551,-1.801333,-2.73664,0.536936,1.991858,CYT
0,-2.165064,-0.762102,-1.784012,-2.009179,0.225167,1.680089,NUC
0,-2.165064,-0.762102,-1.784012,-2.009179,0.225167,1.680089,NUC
-0.034641,-2.04382,-0.554256,-1.454923,-1.974538,0.571577,1.143154,NUC
-0.034641,-2.04382,-0.588897,-1.454923,-2.009179,0.554256,1.177795,NUC
-0.069282,-2.580756,-0.883346,-2.04382,-2.217025,-0.155885,2.06114,MIT
-0.069282,-1.835974,-0.710141,-1.385641,-1.957217,0.381051,1.229756,CYT
0,-1.991858,-0.710141,-1.610807,-1.957217,0.381051,1.454923,CYT
-0.017321,-2.130422,-0.519615,-1.732051,-1.766692,0.415692,1.385641,ME3
0,-1.939897,-0.848705,-1.558846,-2.095781,0.415692,1.541525,ME3
-0.017321,-1.957217,-0.588897,-1.558846,-1.835974,0.467654,1.281718,ME3
-0.017321,-2.026499,-0.744782,-1.628128,-1.991858,0.554256,1.506884,ME3
0.034641,-1.991858,-0.744782,-1.645448,-1.991858,0.658179,1.524205,ME3
-0.017321,-2.251666,-0.779423,-1.853294,-2.026499,0.571577,1.766692,ME3
-0.017321,-2.251666,-0.779423,-1.853294,-2.026499,0.571577,1.766692,ME3
-0.069282,-2.165064,-0.727461,-1.628128,-2.06114,0.571577,1.489564,ME3
0.034641,-2.078461,-0.900666,-1.732051,-2.147743,0.69282,1.766692,POX
-0.034641,-2.251666,-0.917987,-1.835974,-2.165064,0.069282,1.887935,MIT
-0.051962,-2.234346,-0.779423,-1.801333,-2.026499,-0.207846,1.71473,MIT
-0.034641,-2.026499,-0.883346,-1.610807,-2.130422,0.554256,1.628128,CYT
-0.017321,-2.165064,-0.883346,-1.766692,-2.130422,0,1.784012,MIT
-0.034641,-2.182384,-0.952628,-1.71473,-2.251666,0.069282,1.801333,MIT
-0.034641,-2.147743,-0.866025,-1.662769,-2.182384,0.588897,1.662769,CYT
0.017321,-2.147743,-0.866025,-1.784012,-2.113102,0.103923,1.784012,MIT
0.051962,-2.268987,-0.779423,-1.887935,-2.078461,-0.415692,1.801333,MIT
0.034641,-2.268987,-0.987269,-1.922576,-2.234346,-0.294449,2.04382,MIT
-0.034641,-2.130422,-0.935307,-1.645448,-2.251666,0.640859,1.71473,NUC
-0.017321,-2.147743,-1.160474,-1.749371,-2.407551,0.381051,2.04382,MIT
0,-2.199705,-0.606218,-1.71473,-1.957217,0.484974,1.454923,MIT
0.225167,-1.922576,-0.814064,-1.957217,-1.870615,0.086603,1.905256,MIT
0.034641,-1.853294,-0.883346,-1.454923,-2.182384,0.554256,1.472243,CYT
-0.017321,-2.113102,-0.969948,-1.645448,-2.286307,0.623538,1.749371,NUC
0.103923,-2.199705,-0.779423,-1.524205,-2.424871,0.554256,1.437602,NUC
-0.086603,-2.217025,-0.744782,-1.749371,-1.991858,0.433013,1.628128,CYT
-0.103923,-2.511474,-0.814064,-1.887935,-2.199705,0.640859,1.835974,ME3
-0.069282,-2.165064,-0.69282,-1.645448,-2.009179,0.571577,1.472243,ME3
-0.086603,-3.446781,-1.541525,-2.268987,-3.498743,-0.363731,2.944486,ME1
0.103923,-2.095781,-1.004589,-1.818653,-2.251666,0.484974,1.957217,MIT
-0.034641,-2.268987,-1.02191,-1.853294,-2.268987,0.623538,2.009179,MIT
0,-2.130422,-0.848705,-1.576166,-2.268987,0.502295,1.558846,ME3
0,-2.338269,-0.606218,-1.784012,-2.026499,0.294449,1.524205,ME3
0.623538,-1.264397,-0.727461,-1.420282,-2.06114,0.640859,1.281718,NUC
-0.103923,-2.71932,-0.866025,-1.662769,-2.684679,0.311769,1.662769,ME3
-0.190526,-2.303628,-1.177795,-1.732051,-2.424871,0.398372,2.04382,ME2
0.051962,-2.286307,-0.866025,-1.645448,-2.424871,0.34641,1.645448,NUC
-0.051962,-2.009179,-0.796743,-1.576166,-2.04382,0.103923,1.506884,MIT
-0.086603,-2.026499,-0.554256,-1.489564,-1.870615,0.536936,1.177795,ME3
0.086603,-2.095781,-0.69282,-1.749371,-1.991858,0.640859,1.576166,ME3
0.034641,-2.632717,-1.212436,-2.130422,-2.615397,0.225167,2.476833,ME1
-0.017321,-2.580756,-1.402961,-2.182384,-2.650038,0.225167,2.71932,ME2
-0.121244,-2.528794,-1.125833,-1.922576,-2.476833,0.34641,2.182384,ME3
-0.069282,-2.06114,-0.814064,-1.610807,-2.06114,0.311769,1.558846,ME3
0.086603,-1.593487,-0.727461,-1.299038,-1.974538,0.623538,1.160474,CYT
0,-1.922576,-0.398372,-1.454923,-1.732051,0.381051,0.987269,NUC
0.779423,-2.355589,-1.472243,-2.701999,-3.637307,1.073872,2.442192,ERL
0,-1.922576,-0.588897,-1.402961,-1.974538,0.225167,1.125833,NUC
-0.051962,-2.37291,-1.02191,-1.784012,-2.424871,0.415692,1.939897,NUC
-0.173205,-2.701999,-1.160474,-1.957217,-2.598076,0.155885,2.251666,ME1
-0.069282,-2.580756,-1.212436,-2.130422,-2.459512,0.242487,2.476833,ME1
0.051962,-2.130422,-0.935307,-1.749371,-2.234346,-0.034641,1.818653,MIT
0.017321,-2.424871,-0.917987,-1.732051,-2.494153,-0.103923,1.784012,MIT
-0.051962,-2.39023,-1.454923,-1.957217,-2.701999,0.467654,2.546115,EXC
0.103923,-2.476833,-1.541525,-2.199705,-2.788602,0.277128,2.875204,EXC
0.034641,-2.217025,-0.831384,-1.610807,-2.338269,0.571577,1.576166,ME3
0.103923,-1.905256,-0.623538,-1.472243,-2.026499,0.484974,1.229756,ME3
-0.017321,-2.113102,-0.987269,-1.71473,-2.234346,0.588897,1.835974,NUC
0.883346,-2.130422,-0.744782,-2.632717,-2.857884,0.831384,1.645448,CYT
0,-2.182384,-0.658179,-1.71473,-1.991858,-0.866025,1.506884,CYT
0.051962,-1.835974,-0.744782,-1.420282,-2.078461,0.398372,1.299038,NUC
0.381051,-2.37291,-1.454923,-2.37291,-2.701999,-0.069282,2.961807,ME1
-0.034641,-2.251666,-0.467654,-1.835974,-1.71473,0.554256,1.437602,CYT
-0.086603,-2.753961,-1.541525,-2.286307,-2.788602,0.017321,2.961807,ME2
0.814064,-3.06573,-1.489564,-3.325538,-3.775871,1.091192,3.08305,ERL
-0.017321,-2.217025,-0.640859,-1.818653,-1.887935,0.311769,1.593487,ME3
0.242487,-2.442192,-1.506884,-2.303628,-2.753961,0.242487,2.944486,EXC
0,-2.182384,-0.744782,-1.645448,-2.147743,0.623538,1.524205,CYT
-0.069282,-2.147743,-0.900666,-1.69741,-2.147743,0.381051,1.732051,NUC
-0.121244,-2.407551,-1.333679,-1.905256,-2.580756,0.294449,2.37291,ME2
-0.017321,-2.684679,-1.316359,-2.147743,-2.701999,0.277128,2.598076,ME2
-0.069282,-2.771281,-1.004589,-2.182384,-2.39023,0.225167,2.320948,ME2
-0.069282,-2.355589,-1.628128,-1.905256,-2.875204,0.017321,2.667358,ME2
0.138564,-1.870615,-0.623538,-1.628128,-1.870615,0.554256,1.385641,MIT
0.017321,-2.182384,-0.727461,-1.749371,-2.04382,0.484974,1.610807,ME3
0.034641,-2.04382,-0.900666,-1.69741,-2.147743,-0.086603,1.732051,CYT
-0.086603,-1.887935,-0.727461,-1.420282,-1.974538,0.588897,1.281718,VAC
0.069282,-2.026499,-0.744782,-1.524205,-2.182384,0.450333,1.402961,NUC
-0.017321,-2.251666,-0.831384,-1.853294,-2.078461,-0.190526,1.818653,MIT
0.034641,-2.182384,-1.437602,-1.784012,-2.73664,0.519615,2.355589,ME2
-0.034641,-1.870615,-0.623538,-1.454923,-1.870615,0.536936,1.212436,ME2
-0.034641,-2.286307,-0.883346,-1.610807,-2.39023,0.536936,1.628128,CYT
-0.103923,-2.286307,-0.935307,-1.801333,-2.182384,0.623538,1.870615,CYT
0.017321,-2.286307,-0.762102,-1.576166,-2.355589,0.640859,1.472243,NUC
0,-2.320948,-0.900666,-1.939897,-2.147743,0.536936,1.974538,MIT
0.017321,-1.922576,-0.796743,-1.558846,-2.04382,0.554256,1.489564,ME3
0.069282,-2.199705,-1.177795,-1.732051,-2.580756,-0.259808,2.04382,MIT
-0.051962,-2.06114,-0.917987,-1.628128,-2.165064,0.484974,1.680089,NUC
-0.086603,-2.165064,-0.831384,-1.69741,-2.078461,0.051962,1.662769,MIT
0,-1.541525,-0.796743,-1.108513,-2.095781,0.502295,1.03923,ME3
0,-2.095781,-0.866025,-1.645448,-2.182384,0.571577,1.645448,CYT
-0.069282,-3.152332,-0.762102,-1.784012,-2.927166,0.571577,1.680089,NUC
-0.017321,-2.078461,-0.796743,-1.680089,-2.04382,0.588897,1.610807,CYT
-0.017321,-2.113102,-0.900666,-1.71473,-2.147743,-0.121244,1.749371,NUC
0.034641,-2.511474,-1.073872,-1.974538,-2.511474,0.519615,2.182384,NUC
-0.190526,-2.04382,-0.796743,-1.420282,-2.095781,0.571577,1.351,NUC
-0.051962,-2.563435,-1.351,-1.69741,-3.031089,0.34641,2.182384,ME2
0.069282,-2.615397,-0.848705,-1.939897,-2.459512,0.554256,1.922576,NUC
-0.121244,-1.957217,-0.866025,-1.454923,-2.113102,0.536936,1.454923,CYT
-0.051962,-2.009179,-0.6755,-1.506884,-1.991858,0.467654,1.316359,ME3
0,-1.974538,-0.6755,-1.506884,-2.009179,0.606218,1.316359,CYT
-0.051962,-2.026499,-0.571577,-1.506884,-1.905256,0.381051,1.212436,NUC
-0.034641,-1.991858,-0.6755,-1.506884,-1.991858,0.467654,1.316359,ME3
-0.034641,-2.026499,-0.571577,-1.524205,-1.905256,0.415692,1.229756,NUC
0,-2.130422,-0.831384,-1.749371,-2.078461,0.450333,1.71473,CYT
0.017321,-2.303628,-0.866025,-1.939897,-2.113102,-0.277128,1.939897,MIT
-0.051962,-2.303628,-0.814064,-1.801333,-2.130422,0.034641,1.749371,MIT
0.034641,-2.217025,-1.247077,-1.870615,-2.494153,0.381051,2.251666,MIT
-0.121244,-2.078461,-0.710141,-1.576166,-1.957217,0.536936,1.420282,MIT
-0.121244,-2.563435,-1.402961,-1.991858,-2.71932,0.155885,2.528794,MIT
0.121244,-2.494153,-0.866025,-1.71473,-2.632717,0.519615,1.71473,NUC
0.866025,-1.264397,-0.311769,-1.69741,-1.610807,0.658179,1.143154,NUC
0.034641,-2.459512,-0.450333,-1.524205,-2.286307,0.242487,1.108513,NUC
0.017321,-2.442192,-0.917987,-1.749371,-2.494153,0.6755,1.801333,NUC
-0.121244,-2.217025,-1.004589,-1.71473,-2.251666,0.155885,1.853294,MIT
-0.051962,-2.338269,-1.073872,-1.905256,-2.320948,0.588897,2.113102,CYT
-0.069282,-2.320948,-1.177795,-3.308217,-0.987269,0.536936,3.619986,POX
-0.017321,-2.165064,-0.69282,-1.766692,-1.939897,-0.034641,1.593487,MIT
0,-2.06114,-0.883346,-1.680089,-2.130422,0.103923,1.69741,ME3
-0.017321,-2.303628,-1.247077,-1.835974,-2.563435,0.415692,2.217025,ME2
-0.017321,-2.026499,-0.848705,-1.628128,-2.095781,0.484974,1.610807,CYT
0.017321,-2.04382,-0.554256,-1.680089,-1.801333,0.433013,1.36832,MIT
-0.034641,-2.268987,-0.796743,-1.853294,-2.04382,0.381051,1.784012,NUC
0.017321,-2.147743,-0.917987,-1.69741,-2.251666,0.103923,1.749371,MIT
-0.034641,-2.113102,-0.848705,-1.69741,-2.095781,-0.225167,1.680089,MIT
-0.017321,-2.286307,-1.212436,-1.784012,-2.563435,0.484974,2.130422,NUC
-0.051962,-2.476833,-1.177795,-2.04382,-2.424871,0.606218,2.355589,EXC
-0.034641,-2.320948,-0.814064,-1.905256,-2.06114,0.502295,1.853294,ME3
0.017321,-2.078461,-0.952628,-1.71473,-2.199705,0.554256,1.801333,NUC
0.034641,-2.320948,-0.69282,-1.784012,-2.130422,0.502295,1.610807,NUC
-0.069282,-2.078461,-0.987269,-1.628128,-2.234346,0.519615,1.749371,CYT
0.069282,-1.991858,-0.69282,-1.680089,-1.939897,0.554256,1.506884,CYT
-0.034641,-2.217025,-0.588897,-1.801333,-1.835974,0.640859,1.524205,CYT
0.051962,-2.944486,-0.744782,-2.303628,-2.303628,0.519615,2.182384,NUC
-0.086603,-2.459512,-0.952628,-1.991858,-2.199705,0.381051,2.078461,NUC
0.017321,-2.026499,-0.502295,-1.662769,-1.749371,0.398372,1.299038,CYT
0.173205,-1.801333,-0.796743,-1.593487,-2.04382,0.502295,1.524205,EXC
0.138564,-2.511474,-1.385641,-2.268987,-2.632717,0.259808,2.788602,EXC
0.034641,-2.494153,-1.36832,-2.147743,-2.615397,0.294449,2.650038,EXC
0.034641,-2.04382,-0.779423,-1.69741,-2.026499,-0.294449,1.610807,MIT
-0.103923,-2.338269,-1.143154,-1.766692,-2.476833,0.103923,2.04382,MIT
0.017321,-2.320948,-0.866025,-1.71473,-2.355589,0.051962,1.71473,MIT
-0.086603,-2.286307,-0.935307,-1.766692,-2.234346,0.519615,1.835974,NUC
-0.051962,-2.217025,-0.640859,-1.402961,-2.268987,0.588897,1.177795,NUC
0.155885,-2.130422,-0.744782,-1.541525,-2.355589,0.640859,1.420282,NUC
-0.017321,-2.823243,-0.831384,-1.680089,-2.823243,-0.086603,1.645448,MIT
-0.086603,-2.355589,-1.03923,-1.887935,-2.286307,0.467654,2.06114,MIT
-0.069282,-2.944486,-0.779423,-2.130422,-2.39023,-0.259808,2.04382,MIT
-0.069282,-2.494153,-1.143154,-1.801333,-2.632717,0.588897,2.078461,NUC
0.051962,-2.147743,-0.796743,-1.818653,-2.04382,0.640859,1.749371,CYT
0,-2.113102,-0.727461,-3.169653,-0.536936,0.484974,3.031089,POX
-0.017321,-2.407551,-1.143154,-2.009179,-2.39023,-0.069282,2.286307,ME2
-0.017321,-2.286307,-1.281718,-1.835974,-2.580756,0.242487,2.251666,ME2
-0.034641,-2.338269,-1.541525,-1.766692,-2.944486,0.415692,2.442192,ME2
0.121244,-2.147743,-1.160474,-1.749371,-2.546115,0.502295,2.04382,MIT
0,-2.407551,-1.004589,-1.662769,-2.615397,0.277128,1.801333,NUC
0.103923,-2.563435,-0.69282,-2.04382,-2.182384,-0.554256,1.870615,MIT
-0.017321,-2.251666,-1.02191,-1.853294,-2.268987,0.415692,2.009179,MIT
-0.051962,-2.095781,-0.6755,-1.385641,-2.199705,0.658179,1.195115,NUC
0,-2.320948,-1.03923,-1.939897,-2.286307,0.173205,2.113102,MIT
0.034641,-1.905256,-0.623538,-1.558846,-1.870615,0.034641,1.316359,MIT
0.069282,-1.905256,-0.883346,-1.593487,-2.130422,0.207846,1.610807,MIT
-0.034641,-2.217025,-0.710141,-1.801333,-1.957217,0.519615,1.645448,MIT
0.034641,-1.71473,-0.987269,-1.558846,-2.04382,0.34641,1.680089,MIT
0,-2.113102,-0.900666,-1.732051,-2.147743,0.32909,1.766692,MIT
0.051962,-2.113102,-0.727461,-1.784012,-1.974538,-0.242487,1.645448,MIT
0.017321,-2.026499,-0.866025,-1.662769,-2.113102,0.242487,1.662769,MIT
-0.034641,-2.199705,-1.03923,-3.186973,-0.883346,0.207846,3.360179,MIT
-0.069282,-1.974538,-0.779423,-1.524205,-2.026499,0.623538,1.437602,MIT
0.051962,-2.286307,-1.03923,-1.853294,-2.39023,-0.034641,2.026499,MIT
0,-1.974538,-0.917987,-1.593487,-2.165064,0.363731,1.645448,MIT
0.190526,-2.147743,-0.710141,-1.766692,-2.147743,0.155885,1.610807,MIT
-0.155885,-1.957217,-0.779423,-1.610807,-1.835974,0.173205,1.524205,MIT
0.034641,-2.04382,-0.762102,-1.628128,-2.078461,0.259808,1.524205,MIT
0.207846,-1.749371,-1.004589,-1.766692,-2.06114,0.294449,1.905256,MIT
0.103923,-2.182384,-0.987269,-1.922576,-2.217025,0.398372,2.04382,MIT
0.017321,-2.234346,-0.987269,-1.870615,-2.234346,0.259808,1.991858,MIT
0,-2.355589,-1.108513,-1.974538,-2.355589,0.502295,2.217025,MIT
0.069282,-2.147743,-0.969948,-1.732051,-2.320948,0.017321,1.835974,MIT
0.017321,-2.026499,-1.03923,-1.662769,-2.286307,0.588897,1.835974,MIT
0.034641,-1.870615,-0.623538,-1.524205,-1.870615,0.103923,1.281718,MIT
0,-2.147743,-0.917987,-1.766692,-2.165064,0.259808,1.818653,MIT
0.069282,-2.199705,-1.073872,-1.887935,-2.320948,0.051962,2.095781,MIT
0.069282,-2.130422,-0.952628,-1.732051,-2.286307,0.32909,1.818653,MIT
-0.017321,-2.268987,-1.004589,-1.784012,-2.338269,0.069282,1.922576,MIT
0.051962,-2.199705,-1.125833,-1.784012,-2.459512,-0.034641,2.04382,MIT
-0.017321,-2.199705,-0.658179,-1.801333,-1.905256,0.155885,1.593487,MIT
0.051962,-2.268987,-1.004589,-1.784012,-2.407551,-0.051962,1.922576,MIT
-0.017321,-2.06114,-1.056551,-1.662769,-2.303628,0.225167,1.853294,MIT
-0.069282,-2.528794,-0.952628,-1.887935,-2.39023,-0.242487,1.974538,MIT
