@relation yeast-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.RandomProjection-N7-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute loc_site {MIT,NUC,CYT,ME1,EXC,ME2,ME3,VAC,POX,ERL}

@data
2.147743,0.381051,0.606218,0.866025,-0.969948,3.75855,0,ME2
1.506884,0.381051,-0.173205,0.866025,-0.831384,2.39023,0,CYT
1.69741,0.467654,0.069282,0.866025,-0.952628,2.667358,0,CYT
1.385641,0.381051,0.190526,0.866025,-0.917987,2.805922,0,CYT
1.195115,0.381051,-0.051962,0.866025,-0.900666,1.974538,0,ME3
1.784012,0.69282,0.017321,0.866025,-0.883346,2.667358,0,CYT
1.524205,0.433013,-0.103923,0.866025,-0.952628,2.424871,0,CYT
1.662769,0.484974,-0.069282,0.866025,-0.917987,2.563435,0,CYT
1.541525,0.381051,-0.051962,0.866025,-0.883346,2.355589,0,CYT
1.645448,0.381051,-0.138564,0.866025,-0.900666,2.303628,0,CYT
1.905256,0.623538,-0.121244,0.866025,-0.866025,2.684679,0,NUC
1.853294,0.623538,-0.017321,0.866025,-0.866025,2.511474,0,CYT
1.732051,0.571577,-0.225167,0.866025,-0.814064,2.615397,0,NUC
1.281718,0.536936,-0.484974,0.866025,-0.831384,1.506884,0,ME3
1.541525,0.536936,0.32909,0.866025,-0.952628,3.06573,0,CYT
1.299038,0.381051,0.242487,0.866025,-0.952628,2.684679,0,ME2
1.385641,0.381051,-0.277128,0.866025,-0.796743,2.199705,0,CYT
1.870615,0.381051,-0.138564,0.866025,-0.900666,2.476833,0,CYT
1.541525,0.381051,-0.311769,0.866025,-0.848705,2.182384,0,CYT
1.71473,0.381051,0.051962,0.866025,-0.900666,2.632717,0,CYT
2.078461,0.883346,-0.121244,0.866025,-0.814064,2.182384,0,NUC
2.026499,0.866025,-0.242487,0.866025,-0.935307,2.39023,0,CYT
1.576166,0.433013,0.207846,0.866025,-0.796743,2.805922,0,NUC
1.610807,0.433013,0.207846,0.866025,-0.796743,2.805922,0,NUC
1.887935,0.640859,0.103923,0.866025,-0.900666,2.615397,0,CYT
1.974538,0.640859,0.121244,0.866025,-0.883346,2.598076,0,CYT
2.165064,0.744782,-0.103923,0.866025,-0.814064,2.667358,0,NUC
1.957217,0.381051,0.34641,0.866025,-0.848705,2.909845,0,MIT
1.662769,0.381051,-0.277128,0.866025,-0.935307,2.563435,0,CYT
2.753961,1.091192,0.103923,0.866025,-0.935307,2.632717,0,NUC
1.835974,0.450333,0.277128,0.866025,-0.536936,2.753961,0,NUC
1.524205,0.381051,-0.311769,0.866025,-0.796743,2.320948,0,NUC
2.459512,0.69282,-0.051962,1.732051,-1.02191,3.048409,0,NUC
1.905256,0.779423,-0.519615,0.866025,-0.883346,1.870615,0,CYT
1.69741,0.450333,-0.103923,0.866025,-0.900666,2.771281,0,NUC
1.887935,0.571577,-0.242487,0.866025,-0.987269,2.407551,0,NUC
2.251666,0.381051,0.069282,0.866025,-0.917987,2.875204,0,MIT
1.506884,0.450333,0.017321,0.866025,-0.814064,2.234346,0,CYT
1.887935,0.658179,-0.121244,0.866025,-0.727461,2.217025,0,CYT
2.37291,0.381051,0.017321,0.866025,-0.796743,2.511474,0,MIT
1.454923,0.381051,-0.086603,0.866025,-1.004589,2.476833,0,CYT
1.628128,0.381051,-0.173205,0.866025,-0.969948,2.546115,0,CYT
1.957217,0.640859,-0.190526,0.866025,-0.952628,2.563435,0,NUC
1.732051,0.311769,-0.121244,0.866025,-0.762102,2.234346,0,NUC
1.732051,0.311769,-0.121244,0.866025,-0.762102,2.234346,0,NUC
2.130422,0.277128,0.034641,0.866025,-0.640859,2.303628,0,NUC
2.130422,0.277128,0.034641,0.866025,-0.640859,2.303628,0,NUC
1.541525,0.381051,-0.086603,0.866025,-0.917987,2.286307,0,ME3
1.749371,0.727461,-0.069282,0.866025,-0.900666,2.684679,0,NUC
1.870615,0.727461,0.190526,0.866025,-0.866025,2.823243,0,NUC
1.680089,0.381051,0.034641,0.866025,-0.935307,2.701999,0,CYT
1.593487,0.467654,-0.034641,0.866025,-0.917987,2.494153,0,ME3
1.784012,0.467654,-0.017321,0.866025,-0.935307,2.684679,0,ME3
2.095781,0.381051,-0.173205,0.866025,-0.814064,2.130422,0,NUC
1.870615,0.484974,0.017321,0.866025,-0.866025,2.71932,0,NUC
1.69741,0.381051,-0.034641,0.866025,-0.883346,2.511474,0,NUC
1.870615,0.484974,0.017321,0.866025,-0.866025,2.71932,0,NUC
1.853294,0.640859,0.069282,0.866025,-0.848705,2.753961,0,NUC
1.905256,0.640859,-0.311769,0.866025,-0.814064,2.494153,0,NUC
1.853294,0.744782,-0.086603,0.866025,-0.952628,2.494153,0,NUC
1.333679,0.381051,-0.34641,0.866025,-0.917987,1.593487,0,ME3
1.784012,0.727461,0.519615,0.866025,-0.952628,3.464102,0,ME1
1.749371,0.381051,0.051962,0.866025,-0.69282,2.303628,0,NUC
1.853294,0.727461,0.121244,0.866025,-0.935307,2.840563,0,CYT
1.818653,0.433013,-0.311769,0.866025,-0.900666,2.251666,0,NUC
1.853294,0.381051,0.121244,0.866025,-0.831384,2.840563,0,MIT
1.576166,0.381051,0.294449,0.866025,-0.848705,3.117691,0,CYT
1.784012,0.433013,-0.225167,0.866025,-0.987269,2.476833,0,CYT
1.402961,0.381051,-0.242487,0.866025,-0.883346,2.303628,0,ME3
2.37291,0.381051,-0.155885,0.866025,-0.935307,2.632717,0,MIT
2.650038,0.450333,-0.207846,0.866025,-0.866025,2.355589,0,MIT
1.991858,0.814064,0.121244,0.866025,-0.935307,2.840563,0,CYT
1.922576,0.381051,-0.103923,0.866025,-0.866025,2.580756,0,NUC
1.922576,0.381051,-0.103923,0.866025,-0.866025,2.580756,0,NUC
1.905256,0.554256,-0.34641,0.866025,-0.900666,2.199705,0,NUC
1.922576,0.554256,-0.311769,0.866025,-0.900666,2.234346,0,NUC
2.338269,0.467654,-0.051962,0.866025,-0.935307,2.909845,0,MIT
1.71473,0.381051,-0.225167,0.866025,-0.935307,2.078461,0,CYT
1.732051,0.381051,-0.155885,0.866025,-0.866025,2.320948,0,CYT
1.420282,0.381051,-0.363731,0.866025,-0.883346,1.974538,0,ME3
1.420282,0.381051,-0.017321,0.866025,-0.866025,2.130422,0,ME3
1.299038,0.381051,-0.294449,0.866025,-0.883346,1.801333,0,ME3
1.212436,0.381051,-0.138564,0.866025,-0.883346,2.026499,0,ME3
1.229756,0.381051,-0.086603,0.866025,-0.831384,2.165064,0,ME3
1.195115,0.381051,-0.103923,0.866025,-0.883346,2.286307,0,ME3
1.195115,0.381051,-0.103923,0.866025,-0.883346,2.286307,0,ME3
1.333679,0.467654,-0.207846,0.866025,-0.935307,2.06114,0,ME3
1.472243,0.381051,0.069282,0.866025,-0.831384,2.684679,0,POX
2.026499,0.381051,0.017321,0.866025,-0.900666,2.73664,0,MIT
2.39023,0.381051,-0.138564,0.866025,-0.917987,2.650038,0,MIT
1.784012,0.381051,-0.017321,0.866025,-0.900666,2.71932,0,CYT
2.078461,0.381051,0,0.866025,-0.883346,2.615397,0,MIT
2.095781,0.433013,0.051962,0.866025,-0.900666,2.667358,0,MIT
1.628128,0.450333,-0.034641,0.866025,-0.900666,2.563435,0,CYT
1.922576,0.381051,0.017321,0.866025,-0.848705,2.563435,0,MIT
2.632717,0.433013,-0.034641,0.866025,-0.814064,2.71932,0,MIT
2.494153,0.381051,0.155885,0.866025,-0.831384,2.996448,0,MIT
1.749371,0.450333,0.034641,0.866025,-0.900666,2.788602,0,NUC
1.784012,0.381051,0.277128,0.866025,-0.883346,2.961807,0,MIT
1.680089,0.484974,-0.259808,0.866025,-0.866025,2.268987,0,MIT
2.113102,0.190526,0.173205,0.866025,-0.640859,3.048409,0,MIT
1.489564,0.433013,0.051962,0.866025,-0.831384,2.217025,0,CYT
1.71473,0.450333,0.086603,0.866025,-0.883346,2.771281,0,NUC
2.113102,0.779423,0.017321,0.866025,-0.762102,2.459512,0,NUC
1.853294,0.381051,-0.207846,0.866025,-0.952628,2.667358,0,CYT
1.489564,0.519615,-0.155885,0.866025,-0.969948,2.580756,0,ME3
1.472243,0.450333,-0.242487,0.866025,-0.935307,2.199705,0,ME3
2.944486,1.091192,0.588897,0.866025,-0.952628,3.568025,0,ME1
1.662769,0.381051,0.242487,0.866025,-0.762102,2.857884,0,MIT
1.420282,0.381051,0.121244,0.866025,-0.900666,2.805922,0,MIT
1.472243,0.554256,-0.017321,0.866025,-0.866025,2.113102,0,ME3
1.732051,0.554256,-0.259808,0.866025,-0.866025,2.130422,0,ME3
1.749371,0.467654,0.484974,0.866025,-0.242487,2.338269,0,NUC
2.234346,0.952628,-0.103923,0.866025,-0.969948,2.39023,0,ME3
1.593487,0.381051,0.121244,0.866025,-1.056551,2.788602,0,ME2
2.06114,0.69282,0.051962,0.866025,-0.814064,2.494153,0,NUC
2.009179,0.381051,-0.121244,0.866025,-0.917987,2.37291,0,MIT
1.36832,0.450333,-0.398372,0.866025,-0.952628,1.766692,0,ME3
1.385641,0.433013,-0.086603,0.866025,-0.779423,2.303628,0,ME3
1.818653,0.536936,0.381051,0.866025,-0.831384,3.117691,0,ME1
1.576166,0.381051,0.519615,0.866025,-0.883346,3.273576,0,ME2
1.680089,0.484974,0.138564,0.866025,-0.987269,2.857884,0,ME3
1.541525,0.381051,-0.121244,0.866025,-0.935307,2.165064,0,ME3
1.662769,0.381051,-0.051962,0.866025,-0.779423,2.199705,0,CYT
1.662769,0.467654,-0.467654,0.866025,-0.866025,1.69741,0,NUC
1.662769,0.433013,0.519615,1.732051,-0.952628,3.013768,0,ERL
2.199705,0.519615,-0.277128,0.866025,-0.866025,2.165064,0,NUC
1.801333,0.536936,0.103923,0.866025,-0.917987,2.753961,0,NUC
1.870615,0.571577,0.121244,0.866025,-1.03923,2.840563,0,ME1
1.662769,0.381051,0.277128,0.866025,-0.935307,3.135012,0,ME1
2.268987,0.433013,0.121244,0.866025,-0.814064,2.753961,0,MIT
2.615397,0.710141,0.069282,0.866025,-0.848705,2.71932,0,MIT
1.437602,0.381051,0.536936,0.866025,-0.917987,3.204294,0,EXC
1.593487,0.381051,0.779423,0.866025,-0.762102,3.498743,0,EXC
1.71473,0.640859,0,0.866025,-0.831384,2.355589,0,ME3
1.732051,0.536936,-0.138564,0.866025,-0.762102,2.04382,0,ME3
1.489564,0.381051,0.103923,0.866025,-0.883346,2.667358,0,NUC
2.199705,0.381051,-0.103923,1.732051,-0.848705,2.563435,0,CYT
3.135012,0.467654,-0.207846,0.866025,-0.866025,2.442192,0,CYT
1.905256,0.467654,-0.069282,0.866025,-0.814064,2.268987,0,NUC
2.095781,0.381051,0.969948,0.866025,-0.484974,3.74123,0,ME1
1.662769,0.381051,-0.433013,0.866025,-0.900666,2.407551,0,CYT
2.268987,0.381051,0.588897,0.866025,-0.952628,4.001037,0,ME2
2.06114,0.554256,0.571577,1.732051,-0.917987,3.949076,0,ERL
1.437602,0.381051,-0.242487,0.866025,-0.883346,2.095781,0,ME3
1.991858,0.381051,0.883346,0.866025,-0.623538,3.931755,0,EXC
1.71473,0.536936,-0.121244,0.866025,-0.866025,2.459512,0,CYT
1.801333,0.381051,-0.034641,0.866025,-0.935307,2.667358,0,NUC
1.680089,0.381051,0.34641,0.866025,-0.987269,3.100371,0,ME2
2.078461,0.519615,0.433013,0.866025,-0.883346,3.568025,0,ME2
1.853294,0.519615,0.069282,0.866025,-0.935307,3.013768,0,ME2
1.801333,0.381051,0.69282,0.866025,-0.935307,3.238935,0,ME2
1.680089,0.381051,-0.103923,0.866025,-0.727461,2.37291,0,MIT
1.506884,0.450333,-0.121244,0.866025,-0.848705,2.286307,0,ME3
2.338269,0.381051,0.069282,0.866025,-0.831384,2.73664,0,CYT
1.489564,0.381051,-0.225167,0.866025,-0.952628,2.113102,0,VAC
1.870615,0.571577,-0.051962,0.866025,-0.796743,2.286307,0,NUC
2.338269,0.381051,-0.051962,0.866025,-0.883346,2.71932,0,MIT
1.680089,0.433013,0.606218,0.866025,-0.831384,3.256256,0,ME2
1.506884,0.381051,-0.277128,0.866025,-0.900666,2.009179,0,ME2
1.784012,0.640859,-0.017321,0.866025,-0.900666,2.442192,0,CYT
1.472243,0.381051,-0.034641,0.866025,-0.969948,2.71932,0,CYT
1.71473,0.727461,-0.086603,0.866025,-0.848705,2.234346,0,NUC
1.645448,0.381051,0.034641,0.866025,-0.866025,2.909845,0,MIT
1.351,0.381051,-0.051962,0.866025,-0.848705,2.147743,0,ME3
2.615397,0.536936,0.381051,0.866025,-0.796743,2.996448,0,MIT
1.576166,0.381051,0,0.866025,-0.917987,2.494153,0,NUC
2.06114,0.381051,-0.121244,0.866025,-0.952628,2.528794,0,MIT
1.420282,0.433013,-0.069282,0.866025,-0.866025,1.662769,0,ME3
1.576166,0.450333,0,0.866025,-0.866025,2.476833,0,CYT
2.338269,1.299038,-0.173205,0.866025,-0.935307,2.424871,0,NUC
1.454923,0.381051,-0.086603,0.866025,-0.883346,2.407551,0,CYT
2.355589,0.381051,0.017321,0.866025,-0.883346,2.73664,0,NUC
1.887935,0.571577,0.242487,0.866025,-0.831384,3.152332,0,NUC
1.732051,0.433013,-0.259808,0.866025,-1.056551,2.355589,0,NUC
2.147743,0.814064,0.433013,0.866025,-0.917987,2.996448,0,ME2
2.182384,0.744782,0.051962,0.866025,-0.796743,3.048409,0,NUC
1.784012,0.381051,-0.121244,0.866025,-0.987269,2.528794,0,CYT
1.420282,0.450333,-0.242487,0.866025,-0.917987,1.887935,0,ME3
1.69741,0.467654,-0.190526,0.866025,-0.866025,2.286307,0,CYT
1.887935,0.467654,-0.34641,0.866025,-0.917987,2.147743,0,NUC
1.420282,0.450333,-0.225167,0.866025,-0.900666,1.887935,0,ME3
1.835974,0.467654,-0.32909,0.866025,-0.900666,2.147743,0,NUC
1.784012,0.381051,-0.034641,0.866025,-0.866025,2.701999,0,CYT
2.459512,0.381051,0.017321,0.866025,-0.848705,2.875204,0,MIT
2.217025,0.450333,-0.103923,0.866025,-0.917987,2.684679,0,MIT
1.593487,0.381051,0.415692,0.866025,-0.831384,2.979127,0,MIT
1.593487,0.381051,-0.277128,0.866025,-0.987269,2.303628,0,MIT
2.06114,0.450333,0.415692,0.866025,-0.987269,3.429461,0,MIT
2.147743,0.900666,0.121244,0.866025,-0.744782,2.615397,0,NUC
1.437602,0.433013,0.311769,0.866025,0,1.939897,0,NUC
2.494153,0.969948,-0.381051,0.866025,-0.831384,2.009179,0,NUC
1.784012,0.710141,0.069282,0.866025,-0.848705,2.684679,0,NUC
1.957217,0.381051,0.017321,0.866025,-0.987269,2.71932,0,MIT
1.472243,0.381051,0.155885,0.866025,-0.917987,2.927166,0,CYT
1.593487,1.818653,0.242487,0.866025,-0.935307,3.06573,0,POX
2.199705,0.381051,-0.190526,0.866025,-0.883346,2.511474,0,MIT
1.853294,0.381051,0.017321,0.866025,-0.866025,2.407551,0,ME3
1.593487,0.450333,0.363731,0.866025,-0.883346,2.909845,0,ME2
1.541525,0.381051,-0.034641,0.866025,-0.883346,2.39023,0,CYT
1.766692,0.381051,-0.294449,0.866025,-0.848705,2.320948,0,MIT
1.766692,0.381051,-0.103923,0.866025,-0.900666,2.684679,0,NUC
2.009179,0.467654,0.069282,0.866025,-0.848705,2.528794,0,MIT
2.268987,0.381051,-0.051962,0.866025,-0.900666,2.476833,0,MIT
1.593487,0.484974,0.32909,0.866025,-0.883346,2.857884,0,NUC
1.489564,0.381051,0.259808,0.866025,-0.917987,3.204294,0,EXC
1.351,0.381051,-0.086603,0.866025,-0.900666,2.459512,0,ME3
1.472243,0.381051,0.103923,0.866025,-0.848705,2.580756,0,NUC
1.991858,0.571577,-0.138564,0.866025,-0.831384,2.667358,0,NUC
1.454923,0.381051,0.051962,0.866025,-0.935307,2.476833,0,CYT
1.524205,0.381051,-0.103923,0.866025,-0.796743,2.338269,0,CYT
1.541525,0.381051,-0.311769,0.866025,-0.900666,2.459512,0,CYT
1.991858,0.69282,-0.069282,0.866025,-0.814064,3.135012,0,NUC
1.732051,0.381051,0,0.866025,-0.952628,2.944486,0,NUC
1.784012,0.381051,-0.34641,0.866025,-0.848705,2.234346,0,CYT
1.784012,0.381051,0.103923,0.866025,-0.69282,2.563435,0,EXC
1.939897,0.381051,0.658179,0.866025,-0.727461,3.74123,0,EXC
1.801333,0.381051,0.536936,0.866025,-0.831384,3.498743,0,EXC
2.632717,0.381051,-0.051962,0.866025,-0.831384,2.701999,0,MIT
2.130422,0.467654,0.173205,0.866025,-0.969948,2.944486,0,MIT
2.459512,0.623538,0.017321,0.866025,-0.848705,2.73664,0,MIT
1.71473,0.433013,-0.017321,0.866025,-0.952628,2.771281,0,NUC
1.957217,0.762102,-0.277128,0.866025,-0.917987,2.095781,0,NUC
1.991858,0.744782,0.034641,0.866025,-0.710141,2.442192,0,NUC
3.013768,1.125833,-0.051962,0.866025,-0.883346,2.580756,0,MIT
1.558846,0.381051,0.086603,0.866025,-0.952628,2.840563,0,MIT
2.684679,0.744782,-0.155885,0.866025,-0.935307,2.857884,0,MIT
1.749371,0.623538,0.207846,0.866025,-0.935307,2.927166,0,NUC
1.662769,0.381051,-0.017321,0.866025,-0.814064,2.805922,0,CYT
1.680089,1.818653,-0.138564,0.866025,-0.866025,2.511474,0,POX
1.870615,0.381051,0.259808,0.866025,-0.883346,2.840563,0,ME2
1.662769,0.433013,0.398372,0.866025,-0.883346,2.857884,0,ME2
1.69741,0.536936,0.640859,0.866025,-0.900666,3.152332,0,ME2
1.818653,0.519615,0.415692,0.866025,-0.744782,2.979127,0,MIT
2.130422,0.744782,0.138564,0.866025,-0.866025,2.598076,0,NUC
2.909845,0.623538,-0.069282,0.866025,-0.762102,2.73664,0,MIT
1.576166,0.381051,0.138564,0.866025,-0.883346,2.753961,0,MIT
1.835974,0.658179,-0.242487,0.866025,-0.917987,2.165064,0,NUC
2.009179,0.381051,0.173205,0.866025,-0.866025,3.048409,0,MIT
2.130422,0.381051,-0.207846,0.866025,-0.831384,2.234346,0,MIT
2.009179,0.381051,0.086603,0.866025,-0.796743,2.580756,0,MIT
1.732051,0.381051,-0.190526,0.866025,-0.900666,2.650038,0,MIT
1.784012,0.190526,0.155885,0.866025,-0.831384,2.753961,0,MIT
1.939897,0.381051,0.034641,0.866025,-0.866025,2.788602,0,MIT
2.407551,0.381051,-0.086603,0.866025,-0.814064,2.563435,0,MIT
2.113102,0.381051,0.017321,0.866025,-0.848705,2.771281,0,MIT
2.113102,1.853294,0.138564,0.866025,-0.900666,2.961807,0,MIT
1.732051,0.381051,-0.155885,0.866025,-0.935307,2.546115,0,MIT
2.494153,0.484974,0.225167,0.866025,-0.814064,3.135012,0,MIT
1.887935,0.381051,0.051962,0.866025,-0.866025,2.650038,0,MIT
2.199705,0.571577,0.034641,0.866025,-0.6755,2.528794,0,MIT
1.974538,0.190526,-0.242487,0.866025,-1.02191,2.615397,0,MIT
2.217025,0.450333,-0.069282,0.866025,-0.831384,2.684679,0,MIT
1.818653,0.190526,0.34641,0.866025,-0.658179,2.961807,0,MIT
1.784012,0.363731,0.225167,0.866025,-0.762102,2.996448,0,MIT
1.991858,0.381051,0.138564,0.866025,-0.848705,2.996448,0,MIT
1.71473,0.381051,0.242487,0.866025,-0.866025,3.186973,0,MIT
2.39023,0.484974,0.173205,0.866025,-0.796743,2.892525,0,MIT
1.680089,0.381051,0.190526,0.866025,-0.848705,2.857884,0,MIT
2.113102,0.381051,-0.207846,0.866025,-0.831384,2.251666,0,MIT
2.04382,0.381051,0.051962,0.866025,-0.866025,2.875204,0,MIT
2.130422,0.381051,0.277128,0.866025,-0.796743,3.031089,0,MIT
2.04382,0.467654,0.155885,0.866025,-0.796743,2.857884,0,MIT
2.251666,0.467654,0.121244,0.866025,-0.883346,2.909845,0,MIT
2.320948,0.467654,0.311769,0.866025,-0.814064,2.996448,0,MIT
2.026499,0.381051,-0.225167,0.866025,-0.883346,2.528794,0,MIT
2.320948,0.536936,0.190526,0.866025,-0.814064,2.788602,0,MIT
1.905256,0.381051,0.173205,0.866025,-0.883346,2.73664,0,MIT
2.494153,0.571577,0.017321,0.866025,-0.935307,2.788602,0,MIT
1.472243,0.381051,0.086603,0.866025,-0.848705,2.909845,0,MIT
1.506884,0.381051,-0.190526,0.866025,-0.883346,2.823243,0,MIT
1.454923,0.381051,0.554256,0.866025,-0.762102,3.238935,0,ME1
2.234346,0.623538,-0.034641,0.866025,-0.917987,2.73664,0,MIT
1.749371,0.381051,-0.121244,0.866025,-0.866025,2.165064,0,MIT
2.113102,0.381051,0.017321,0.866025,-0.831384,2.39023,0,MIT
1.680089,0.571577,-0.398372,0.866025,-0.952628,2.095781,0,NUC
1.71473,0.381051,-0.051962,0.866025,-0.935307,2.805922,0,NUC
1.905256,0.381051,-0.103923,0.866025,-0.952628,2.37291,0,NUC
2.286307,0.381051,0,0.866025,-0.866025,2.684679,0,MIT
2.009179,0.381051,0.034641,0.866025,-0.848705,2.598076,0,MIT
1.766692,0.484974,0.190526,0.866025,-0.710141,2.632717,0,NUC
1.749371,0.554256,0,0.866025,-0.917987,2.598076,0,NUC
2.37291,0.883346,-0.017321,0.866025,-0.900666,2.927166,0,NUC
1.71473,0.381051,0.138564,0.866025,-0.952628,2.996448,0,MIT
1.835974,0.381051,-0.034641,0.866025,-0.831384,2.476833,0,MIT
2.511474,0.381051,0.069282,0.866025,-0.935307,2.927166,0,MIT
2.04382,0.381051,0.121244,0.866025,-0.935307,2.892525,0,MIT
1.558846,0.381051,0.225167,0.866025,-0.866025,2.875204,0,MIT
2.009179,0.381051,0.121244,0.866025,-0.831384,2.805922,0,MIT
2.459512,0.381051,-0.155885,0.866025,-0.866025,2.528794,0,MIT
1.939897,0.381051,-0.121244,0.866025,-0.883346,2.598076,0,MIT
1.628128,0.381051,0.034641,0.866025,-0.952628,2.511474,0,CYT
1.558846,0.381051,-0.155885,0.866025,-0.952628,2.563435,0,MIT
2.234346,0.796743,0.051962,0.866025,-0.762102,2.563435,0,NUC
1.524205,0.381051,-0.173205,0.866025,-0.848705,2.130422,0,NUC
1.437602,0.381051,0.138564,0.866025,-0.866025,2.355589,0,CYT
1.662769,0.381051,0.103923,1.732051,-0.814064,2.494153,0,CYT
1.662769,0.484974,-0.121244,0.866025,-0.866025,2.303628,0,CYT
1.506884,0.381051,0.086603,0.866025,-0.623538,2.528794,0,EXC
1.939897,0.606218,0.017321,0.866025,-0.987269,2.875204,0,NUC
1.628128,0.381051,0.034641,0.866025,-0.848705,2.927166,0,EXC
1.576166,0.381051,0.69282,0.866025,-0.710141,3.325538,0,ME1
1.247077,0.381051,-0.086603,0.866025,-0.848705,1.974538,0,ME3
1.628128,0.381051,0.086603,0.866025,-0.762102,2.840563,0,CYT
1.69741,0.450333,0.381051,0.866025,-0.588897,2.961807,0,NUC
1.680089,0.381051,0,0.866025,-0.727461,2.199705,0,NUC
2.026499,0.381051,-0.034641,0.866025,-0.917987,2.615397,0,MIT
2.147743,0.467654,0.173205,0.866025,-0.866025,2.823243,0,MIT
1.402961,0.381051,-0.173205,0.866025,-0.814064,2.130422,0,CYT
2.147743,0.467654,-0.190526,0.866025,-0.831384,2.511474,0,MIT
1.784012,0.381051,-0.225167,0.866025,-0.848705,2.251666,0,NUC
2.251666,0.623538,-0.086603,0.866025,-0.952628,2.407551,0,CYT
2.113102,0.536936,0.155885,0.866025,-0.866025,2.701999,0,CYT
1.524205,0.381051,0.415692,0.866025,-0.935307,3.360179,0,ME2
1.801333,0.623538,-0.069282,0.866025,-0.883346,2.476833,0,NUC
2.06114,0.640859,-0.051962,0.866025,-0.883346,2.805922,0,NUC
2.199705,0.467654,-0.017321,0.866025,-0.935307,2.857884,0,MIT
2.494153,0.536936,-0.086603,0.866025,-0.917987,2.684679,0,NUC
2.37291,0.952628,-0.294449,0.866025,-0.866025,2.286307,0,NUC
1.506884,0.32909,-0.415692,0.866025,-1.03923,2.268987,0,NUC
2.199705,0.502295,-0.190526,0.866025,-0.866025,2.442192,0,NUC
1.887935,0.502295,-0.588897,0.866025,-0.779423,2.06114,0,NUC
1.610807,0.536936,-0.242487,0.866025,-0.935307,2.37291,0,NUC
1.662769,0.381051,-0.259808,0.866025,-1.073872,2.632717,0,CYT
1.610807,0.381051,-0.277128,0.866025,-0.883346,2.234346,0,CYT
1.71473,0.519615,-0.32909,0.866025,-0.952628,2.009179,0,NUC
1.662769,0.467654,-0.051962,0.866025,-0.900666,2.494153,0,CYT
1.835974,0.450333,-0.294449,0.866025,-0.900666,2.303628,0,NUC
2.494153,0.987269,-0.207846,0.866025,-0.952628,2.147743,0,NUC
2.528794,1.299038,-0.34641,0.866025,-0.917987,2.355589,0,NUC
1.801333,0.536936,-0.017321,0.866025,-0.796743,1.991858,0,NUC
1.732051,0.450333,-0.086603,0.866025,-0.848705,2.407551,0,NUC
2.234346,0.381051,0.484974,0.866025,-1.02191,3.360179,0,NUC
1.766692,0.484974,-0.536936,0.866025,-1.056551,2.476833,0,NUC
1.749371,0.381051,-0.381051,0.866025,-0.883346,2.04382,0,CYT
2.009179,0.623538,0.398372,0.866025,-0.900666,3.342858,0,MIT
1.957217,0.831384,-0.051962,0.866025,-0.866025,2.494153,0,NUC
1.489564,0.363731,-0.034641,0.866025,-0.917987,2.320948,0,NUC
1.576166,0.381051,0.311769,0.866025,-0.796743,3.308217,0,NUC
2.944486,1.108513,-0.138564,0.866025,-0.917987,2.494153,0,NUC
1.749371,0.381051,0.727461,0.866025,-0.831384,3.516063,0,NUC
2.130422,0.519615,0.814064,0.866025,-0.710141,3.481422,0,NUC
1.662769,0.433013,0.294449,0.866025,-0.917987,2.909845,0,NUC
2.06114,0.536936,-0.571577,0.866025,-1.004589,2.06114,0,NUC
1.229756,0.381051,0.381051,1.732051,-0.814064,3.117691,0,NUC
2.268987,0.554256,0.571577,0.866025,-0.866025,3.152332,0,ME2
1.247077,0.381051,-0.121244,0.866025,-0.866025,2.06114,0,ME2
1.351,0.381051,0.259808,0.866025,-1.091192,3.169653,0,MIT
1.247077,0.381051,-0.086603,0.866025,-0.987269,2.598076,0,MIT
2.338269,0.554256,0.502295,0.866025,-0.796743,3.550704,0,MIT
1.766692,0.381051,-0.190526,0.866025,-0.900666,2.563435,0,MIT
1.628128,0.381051,0.415692,0.866025,-0.588897,2.857884,0,NUC
1.558846,0.381051,-0.051962,0.866025,-0.883346,2.459512,0,ME3
2.147743,1.125833,-0.173205,0.866025,-0.848705,2.251666,0,NUC
2.04382,0.917987,-0.311769,0.866025,-0.848705,2.095781,0,NUC
1.558846,0.381051,-0.34641,0.866025,-1.02191,2.095781,0,MIT
1.402961,0.381051,0.381051,0.866025,-0.935307,3.117691,0,ME2
1.680089,1.818653,-0.086603,0.866025,-0.935307,2.303628,0,POX
1.69741,0.450333,-0.34641,0.866025,-0.831384,2.286307,0,CYT
1.71473,0.606218,0.536936,0.866025,-0.658179,2.771281,0,CYT
1.853294,0.536936,0.225167,0.866025,-0.883346,2.875204,0,NUC
1.766692,0.381051,0.086603,0.866025,-0.883346,2.667358,0,CYT
1.593487,0.381051,0.017321,0.866025,-0.848705,2.667358,0,POX
1.870615,0.381051,-0.138564,0.866025,-0.952628,2.580756,0,POX
2.06114,0.450333,0.484974,0.866025,-0.69282,2.961807,0,POX
1.835974,0.381051,0.034641,0.866025,-0.831384,2.73664,0,POX
1.784012,0.381051,-0.294449,0.866025,-1.073872,2.632717,0,CYT
1.229756,0.381051,0.017321,0.866025,-0.900666,2.424871,0,ME3
2.320948,0.467654,0.138564,0.866025,-0.900666,2.909845,0,MIT
