@relation yeast-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.RandomProjection-N7-R52-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute loc_site {MIT,NUC,CYT,ME1,EXC,ME2,ME3,VAC,POX,ERL}

@data
-1.922576,-0.588897,-1.610807,0,-0.190526,0.502295,1.056551,NUC
-1.853294,-0.658179,-1.69741,0,-0.242487,0.571577,1.108513,CYT
-1.576166,-1.056551,-1.887935,0,-0.571577,0.519615,1.437602,NUC
-1.472243,-0.935307,-1.385641,0,-0.502295,0.433013,1.316359,ME3
-1.784012,-0.987269,-2.165064,0,-0.173205,0.484974,1.610807,NUC
-1.420282,-1.195115,-1.939897,0,-0.727461,0.623538,1.576166,ME1
-1.957217,-0.744782,-1.524205,0,-0.225167,0.138564,1.212436,NUC
-1.853294,-0.779423,-1.628128,0,-0.398372,0.381051,1.212436,CYT
-2.130422,-0.415692,-1.402961,0,-0.554256,0.34641,1.143154,CYT
-1.922576,-0.623538,-1.489564,0,-0.277128,0.450333,1.091192,CYT
-1.905256,-0.762102,-1.558846,0,-0.277128,0.311769,1.247077,CYT
-1.784012,-0.779423,-2.026499,0,-0.34641,0.606218,1.316359,CYT
-1.991858,-0.519615,-1.610807,0,-0.069282,0.710141,1.125833,CYT
-2.459512,-0.155885,-1.437602,0,-0.294449,0.363731,1.091192,CYT
-1.801333,-0.814064,-1.818653,0,-0.138564,0.6755,1.195115,CYT
-2.113102,-0.6755,-1.957217,0,-0.311769,0.69282,1.143154,NUC
-1.991858,-0.710141,-1.472243,0,-0.34641,0.225167,1.212436,NUC
-1.558846,-0.969948,-1.69741,0,-0.173205,0.277128,1.454923,NUC
-1.974538,-0.658179,-1.957217,0,-0.190526,0.658179,1.091192,NUC
-1.957217,-0.623538,-1.437602,0,0.138564,0.502295,1.091192,NUC
-1.991858,-0.588897,-1.818653,0,-0.034641,0.623538,1.03923,NUC
-1.957217,-0.762102,-1.71473,0,-0.623538,0.381051,1.143154,CYT
-1.454923,-1.36832,-2.182384,0,-1.264397,0.415692,1.749371,ME2
-1.957217,-0.658179,-1.732051,0,-0.017321,0.606218,1.03923,CYT
-1.905256,-0.814064,-1.645448,0,-0.69282,0.415692,1.281718,CYT
-1.801333,-0.762102,-1.69741,0,-0.467654,0.69282,1.143154,CYT
-1.610807,-0.744782,-1.125833,0,-0.571577,0.311769,1.125833,ME3
-2.234346,-0.398372,-1.766692,0,-0.242487,0.6755,1.091192,CYT
-1.870615,-0.779423,-1.576166,0,-0.450333,0.484974,1.212436,CYT
-1.974538,-0.710141,-1.71473,0,-0.363731,0.536936,1.195115,CYT
-1.784012,-0.814064,-1.524205,0,-0.484974,0.363731,1.195115,CYT
-1.887935,-0.831384,-1.541525,0,-0.519615,0.277128,1.212436,CYT
-2.217025,-0.519615,-1.939897,0,-0.086603,0.658179,1.143154,NUC
-2.130422,-0.536936,-1.662769,0,-0.415692,0.433013,1.160474,CYT
-2.04382,-0.519615,-2.026499,0,0.32909,0.866025,1.091192,NUC
-1.801333,-0.467654,-1.160474,0,0.103923,0.415692,1.004589,ME3
-2.130422,-0.554256,-1.784012,0,-0.588897,0.779423,1.091192,CYT
-1.645448,-0.831384,-1.489564,0,-0.710141,0.571577,1.212436,ME2
-1.870615,-0.606218,-1.680089,0,0.225167,0.6755,0.987269,CYT
-1.420282,-1.177795,-1.71473,0,-0.571577,0.225167,1.558846,CYT
-1.818653,-0.762102,-1.645448,0,-0.034641,0.484974,1.143154,CYT
-1.853294,-0.883346,-1.680089,0,-0.640859,0.34641,1.264397,CYT
-2.355589,-0.225167,-1.489564,0,-0.34641,0.294449,1.108513,NUC
-2.303628,-0.363731,-1.69741,0,-0.225167,0.536936,1.229756,CYT
-2.095781,-0.536936,-1.801333,0,-0.277128,0.658179,0.969948,NUC
-2.06114,-0.571577,-1.801333,0,-0.311769,0.623538,1.004589,NUC
-1.922576,-0.6755,-1.610807,0,-0.6755,0.363731,1.316359,CYT
-1.939897,-0.69282,-1.593487,0,-0.762102,0.259808,1.333679,CYT
-2.026499,-0.571577,-1.957217,0,-0.121244,0.536936,1.316359,NUC
-1.36832,-1.195115,-1.71473,0,-1.03923,0.138564,1.576166,MIT
-2.078461,-0.779423,-1.905256,0,-0.103923,0.623538,1.160474,CYT
-1.818653,-0.744782,-1.593487,0,-1.177795,-0.069282,1.835974,NUC
-2.113102,-0.381051,-1.939897,0,0.069282,0.554256,0.831384,NUC
-2.009179,-0.606218,-1.835974,0,0.277128,0.69282,0.987269,NUC
-2.840563,-1.004589,-2.078461,0,0.051962,0.311769,1.69741,NUC
-2.217025,-0.381051,-1.506884,0,0,0.381051,1.160474,CYT
-2.04382,-0.710141,-1.974538,0,-0.103923,0.727461,1.160474,NUC
-1.991858,-0.796743,-1.662769,0,-0.519615,0.34641,1.36832,NUC
-1.108513,-1.541525,-1.887935,0,-1.02191,0.017321,1.922576,MIT
-1.887935,-0.606218,-1.402961,0,-0.433013,0.34641,1.056551,CYT
-2.130422,-0.381051,-1.610807,0,-0.086603,0.381051,1.03923,CYT
-1.091192,-1.489564,-1.69741,0,-1.03923,-0.294449,1.870615,MIT
-1.801333,-0.883346,-1.558846,0,-0.571577,0.484974,1.264397,CYT
-1.939897,-0.866025,-1.749371,0,-0.398372,0.502295,1.247077,CYT
-2.338269,-0.554256,-1.801333,0,-0.363731,0.484974,1.195115,NUC
-1.766692,-0.866025,-1.593487,0,-0.363731,0.173205,1.177795,NUC
-1.766692,-0.866025,-1.593487,0,-0.363731,0.173205,1.177795,NUC
-1.195115,-1.264397,-1.628128,0,-0.6755,-0.225167,1.541525,NUC
-1.195115,-1.264397,-1.628128,0,-0.6755,-0.225167,1.541525,NUC
-1.402961,-1.03923,-1.454923,0,-0.588897,0.294449,1.420282,ME3
-2.303628,-0.32909,-1.853294,0,-0.034641,0.831384,1.056551,NUC
-2.009179,-0.502295,-1.766692,0,-0.433013,0.623538,1.229756,NUC
-1.887935,-0.883346,-1.732051,0,-0.606218,0.433013,1.264397,CYT
-1.247077,-1.056551,-1.610807,0,-0.450333,0.484974,1.524205,ME3
-1.195115,-1.195115,-1.766692,0,-0.536936,0.450333,1.662769,ME3
-1.749371,-1.03923,-1.489564,0,-0.814064,-0.225167,1.420282,NUC
-1.974538,-0.762102,-1.835974,0,-0.433013,0.450333,1.247077,NUC
-1.974538,-0.796743,-1.662769,0,-0.519615,0.34641,1.177795,NUC
-1.974538,-0.762102,-1.835974,0,-0.433013,0.450333,1.247077,NUC
-2.130422,-0.502295,-1.835974,0,-0.277128,0.623538,1.143154,NUC
-1.870615,-0.623538,-1.991858,0,0.277128,0.727461,1.264397,NUC
-2.199705,-0.467654,-1.628128,0,-0.433013,0.519615,1.212436,NUC
-1.36832,-0.952628,-1.02191,0,-0.554256,0.069282,1.333679,ME3
-1.576166,-0.762102,-1.991858,0,-0.623538,0.935307,1.489564,ME1
-1.645448,-0.796743,-1.558846,0,-0.381051,0.190526,1.177795,NUC
-2.165064,-0.484974,-1.784012,0,-0.467654,0.658179,1.212436,CYT
-2.026499,-0.796743,-1.662769,0,-0.34641,0.277128,1.229756,NUC
-1.71473,-0.952628,-1.887935,0,-0.502295,0.415692,1.333679,MIT
-1.853294,-0.762102,-1.974538,0,-0.34641,0.779423,1.143154,CYT
-1.957217,-0.900666,-1.71473,0,-0.519615,0.363731,1.333679,CYT
-1.402961,-0.935307,-1.662769,0,-0.017321,0.640859,1.316359,ME3
-1.02191,-1.662769,-1.853294,0,-0.987269,-0.138564,2.04382,MIT
-0.917987,-1.71473,-1.69741,0,-1.160474,-0.502295,2.165064,MIT
-2.199705,-0.450333,-1.784012,0,-0.519615,0.606218,1.264397,CYT
-1.506884,-1.125833,-1.818653,0,-0.484974,0.277128,1.506884,NUC
-1.506884,-1.125833,-1.818653,0,-0.484974,0.277128,1.506884,NUC
-2.182384,-0.640859,-1.645448,0,-0.294449,0.294449,1.195115,NUC
-2.165064,-0.658179,-1.645448,0,-0.34641,0.277128,1.212436,NUC
-1.160474,-1.489564,-2.026499,0,-0.796743,0.155885,1.957217,MIT
-1.610807,-1.03923,-1.36832,0,-0.744782,0.034641,1.420282,CYT
-1.628128,-0.969948,-1.610807,0,-0.450333,0.259808,1.351,CYT
-1.385641,-0.952628,-1.454923,0,-0.121244,0.415692,1.333679,ME3
-1.385641,-0.935307,-1.281718,0,-0.606218,0.242487,1.316359,ME3
-1.36832,-0.900666,-1.212436,0,-0.311769,0.294449,1.281718,ME3
-1.454923,-0.814064,-1.281718,0,-0.311769,0.450333,1.195115,ME3
-1.680089,-0.658179,-1.420282,0,-0.138564,0.571577,1.03923,ME3
-1.472243,-0.796743,-1.506884,0,-0.103923,0.69282,1.177795,ME3
-1.472243,-0.796743,-1.506884,0,-0.103923,0.69282,1.177795,ME3
-1.610807,-0.762102,-1.333679,0,-0.32909,0.467654,1.229756,ME3
-1.991858,-0.623538,-1.784012,0,-0.173205,0.69282,1.004589,POX
-1.299038,-1.316359,-1.818653,0,-0.779423,0.173205,1.69741,MIT
-1.108513,-1.610807,-1.870615,0,-0.969948,-0.138564,1.991858,MIT
-2.026499,-0.831384,-1.835974,0,-0.484974,0.433013,1.212436,CYT
-1.212436,-1.36832,-1.732051,0,-0.866025,0.034641,1.749371,MIT
-1.36832,-1.264397,-1.71473,0,-0.935307,0.051962,1.69741,MIT
-1.939897,-0.727461,-1.69741,0,-0.381051,0.519615,1.177795,CYT
-1.264397,-1.229756,-1.69741,0,-0.69282,0.155885,1.610807,MIT
-0.935307,-1.662769,-1.939897,0,-0.987269,-0.259808,2.095781,MIT
-1.03923,-1.610807,-2.009179,0,-1.056551,-0.103923,1.991858,MIT
-2.165064,-0.6755,-1.853294,0,-0.415692,0.554256,1.125833,NUC
-1.680089,-0.987269,-1.801333,0,-0.779423,0.398372,1.36832,MIT
-1.784012,-0.762102,-1.662769,0,-0.138564,0.467654,1.247077,MIT
-1.420282,-1.229756,-2.234346,0,-0.277128,0.311769,1.420282,MIT
-1.732051,-0.710141,-1.333679,0,-0.571577,0.277128,1.143154,CYT
-2.095781,-0.6755,-1.801333,0,-0.450333,0.536936,1.125833,NUC
-2.355589,-0.294449,-1.680089,0,-0.32909,0.34641,1.073872,NUC
-1.853294,-1.004589,-1.922576,0,-0.381051,0.450333,1.385641,CYT
-1.905256,-0.6755,-1.766692,0,-0.121244,0.796743,1.195115,ME3
-1.749371,-0.779423,-1.506884,0,-0.277128,0.484974,1.229756,ME3
-1.351,-1.091192,-2.026499,0,-1.454923,0.173205,2.182384,ME1
-1.766692,-0.762102,-1.853294,0,-0.32909,0.571577,1.143154,MIT
-1.801333,-0.762102,-1.784012,0,-0.311769,0.744782,1.143154,MIT
-1.610807,-0.6755,-1.264397,0,-0.502295,0.34641,1.229756,ME3
-1.454923,-0.883346,-1.524205,0,-0.259808,0.34641,1.437602,ME3
-2.165064,0,-1.610807,0,0.225167,0.32909,0.467654,NUC
-1.991858,-0.571577,-1.524205,0,-0.727461,0.242487,1.524205,ME3
-1.524205,-1.143154,-1.610807,0,-0.969948,0.398372,1.524205,ME2
-1.887935,-0.640859,-1.628128,0,-0.554256,0.259808,1.333679,NUC
-1.351,-1.299038,-1.576166,0,-0.900666,-0.051962,1.680089,MIT
-1.576166,-0.831384,-1.212436,0,-0.34641,0.294449,1.281718,ME3
-1.801333,-0.571577,-1.610807,0,0.051962,0.658179,1.004589,ME3
-1.402961,-0.935307,-1.905256,0,-0.554256,0.623538,1.472243,ME1
-1.160474,-1.143154,-1.870615,0,-0.744782,0.6755,1.524205,ME2
-1.506884,-1.02191,-1.732051,0,-0.710141,0.536936,1.506884,ME3
-1.299038,-1.108513,-1.351,0,-0.69282,0.190526,1.489564,ME3
-2.04382,-0.640859,-1.472243,0,-0.450333,0.190526,1.02191,CYT
-1.558846,-0.883346,-1.299038,0,-0.294449,0.103923,1.351,NUC
-2.078461,-1.177795,-1.541525,0,-0.381051,0.311769,1.610807,ERL
-1.784012,-0.987269,-1.576166,0,-0.69282,-0.103923,1.506884,NUC
-1.766692,-0.831384,-1.732051,0,-0.606218,0.467654,1.36832,NUC
-1.316359,-1.177795,-1.680089,0,-0.952628,0.381051,1.749371,ME1
-1.281718,-1.177795,-1.922576,0,-0.640859,0.640859,1.558846,ME1
-1.333679,-1.281718,-1.818653,0,-0.900666,-0.017321,1.71473,MIT
-1.541525,-1.108513,-1.801333,0,-1.004589,-0.103923,1.818653,MIT
-1.506884,-0.935307,-1.749371,0,-0.814064,0.69282,1.316359,EXC
-1.281718,-0.969948,-1.957217,0,-0.69282,0.744782,1.351,EXC
-1.991858,-0.484974,-1.524205,0,-0.34641,0.450333,1.125833,ME3
-1.835974,-0.606218,-1.420282,0,-0.294449,0.225167,1.143154,ME3
-1.801333,-0.779423,-1.680089,0,-0.433013,0.571577,1.160474,NUC
-2.130422,-1.36832,-1.818653,0,0.138564,0,1.749371,CYT
-0.536936,-2.130422,-1.784012,0,-1.541525,-0.883346,2.598076,CYT
-1.835974,-0.814064,-1.524205,0,-0.606218,0.086603,1.281718,NUC
-1.091192,-1.03923,-2.286307,0,-0.502295,0.571577,1.420282,ME1
-1.905256,-0.831384,-1.939897,0,0.155885,0.658179,1.212436,CYT
-1.437602,-1.420282,-2.459512,0,-1.056551,0.571577,1.801333,ME2
-2.511474,-1.004589,-2.459512,0,0.277128,0.952628,1.558846,ERL
-1.195115,-1.056551,-1.454923,0,-0.259808,0.398372,1.437602,ME3
-1.610807,-0.866025,-2.424871,0,-0.450333,0.814064,1.247077,EXC
-2.095781,-0.571577,-1.71473,0,-0.207846,0.536936,1.108513,CYT
-1.69741,-1.03923,-1.766692,0,-0.623538,0.34641,1.420282,NUC
-1.402961,-1.177795,-1.766692,0,-0.987269,0.467654,1.558846,ME2
-1.766692,-0.952628,-2.251666,0,-0.640859,0.69282,1.472243,ME2
-1.437602,-1.056551,-2.009179,0,-0.398372,0.6755,1.576166,ME2
-0.969948,-1.402961,-1.610807,0,-1.506884,0.190526,1.784012,ME2
-1.922576,-0.658179,-1.749371,0,-0.034641,0.450333,1.03923,MIT
-1.610807,-0.779423,-1.558846,0,-0.207846,0.502295,1.229756,ME3
-1.299038,-1.402961,-1.835974,0,-0.987269,-0.121244,1.784012,CYT
-1.801333,-0.848705,-1.385641,0,-0.536936,0.277128,1.229756,VAC
-1.905256,-0.640859,-1.541525,0,-0.433013,0.242487,1.212436,NUC
-1.091192,-1.558846,-1.887935,0,-0.917987,-0.069282,1.939897,MIT
-1.853294,-0.744782,-1.818653,0,-0.831384,0.571577,1.177795,ME2
-1.71473,-0.848705,-1.385641,0,-0.398372,0.259808,1.229756,ME2
-1.991858,-0.588897,-1.558846,0,-0.502295,0.415692,1.229756,CYT
-1.853294,-0.831384,-1.784012,0,-0.34641,0.69282,1.212436,CYT
-2.130422,-0.34641,-1.472243,0,-0.259808,0.484974,1.073872,NUC
-1.853294,-0.814064,-2.009179,0,-0.155885,0.744782,1.195115,MIT
-1.593487,-0.779423,-1.351,0,-0.398372,0.381051,1.160474,ME3
-1.229756,-1.385641,-1.818653,0,-1.36832,-0.259808,1.922576,MIT
-1.680089,-0.917987,-1.576166,0,-0.588897,0.381051,1.299038,NUC
-1.299038,-1.385641,-1.69741,0,-0.900666,0.017321,1.766692,MIT
-1.558846,-0.796743,-0.866025,0,-0.917987,-0.121244,1.229756,ME3
-1.853294,-0.710141,-1.610807,0,-0.381051,0.484974,1.160474,CYT
-2.615397,0.069282,-1.662769,0,-0.207846,0.623538,1.229756,NUC
-1.766692,-0.779423,-1.610807,0,-0.277128,0.536936,1.160474,CYT
-1.247077,-1.489564,-1.835974,0,-1.056551,-0.138564,1.870615,NUC
-2.06114,-0.606218,-2.078461,0,-0.277128,0.762102,1.177795,NUC
-2.009179,-0.917987,-1.558846,0,-0.727461,0.259808,1.351,NUC
-1.974538,-0.623538,-1.645448,0,-1.091192,0.311769,1.437602,ME2
-2.424871,-0.363731,-2.199705,0,-0.017321,0.762102,1.108513,NUC
-1.991858,-0.935307,-1.662769,0,-0.727461,0.259808,1.316359,CYT
-1.489564,-0.866025,-1.212436,0,-0.484974,0.242487,1.316359,ME3
-2.04382,-0.658179,-1.610807,0,-0.294449,0.381051,1.125833,CYT
-1.784012,-0.935307,-1.576166,0,-0.467654,0.155885,1.402961,NUC
-1.489564,-0.848705,-1.212436,0,-0.467654,0.242487,1.299038,ME3
-1.801333,-0.883346,-1.576166,0,-0.398372,0.207846,1.351,NUC
-1.818653,-0.900666,-1.870615,0,-0.363731,0.467654,1.281718,CYT
-1.03923,-1.610807,-2.009179,0,-0.917987,-0.069282,1.991858,MIT
-1.420282,-1.299038,-1.870615,0,-0.762102,0.103923,1.749371,MIT
-1.489564,-0.935307,-1.732051,0,-0.69282,0.519615,1.316359,MIT
-1.801333,-0.935307,-1.593487,0,-0.450333,0.381051,1.316359,MIT
-1.506884,-1.247077,-2.026499,0,-1.108513,0.415692,1.69741,MIT
-2.320948,-0.190526,-1.749371,0,-0.242487,0.502295,1.091192,NUC
-1.887935,0.225167,-1.628128,0,1.177795,0.623538,0.207846,NUC
-2.113102,-0.484974,-1.558846,0,-0.381051,0.034641,1.454923,NUC
-2.268987,-0.32909,-1.766692,0,-0.207846,0.69282,1.03923,NUC
-1.402961,-1.316359,-1.71473,0,-0.987269,0.138564,1.69741,MIT
-1.784012,-0.814064,-1.853294,0,-0.363731,0.762102,1.195115,CYT
-1.801333,-0.883346,-1.887935,0,0.866025,0.6755,1.264397,POX
-1.264397,-1.402961,-1.818653,0,-0.710141,0,1.784012,MIT
-1.195115,-1.247077,-1.524205,0,-0.831384,0.051962,1.628128,ME3
-1.558846,-0.883346,-1.662769,0,-0.744782,0.519615,1.333679,ME2
-1.645448,-0.883346,-1.541525,0,-0.484974,0.381051,1.264397,CYT
-1.766692,-0.900666,-1.766692,0,-0.155885,0.381051,1.281718,MIT
-1.662769,-1.004589,-1.887935,0,-0.32909,0.502295,1.385641,NUC
-1.351,-1.143154,-1.610807,0,-0.831384,0.069282,1.610807,MIT
-0.952628,-1.610807,-1.628128,0,-1.143154,-0.259808,1.991858,MIT
-1.69741,-0.779423,-1.645448,0,-0.69282,0.536936,1.264397,NUC
-1.835974,-0.796743,-2.026499,0,-0.311769,0.917987,1.177795,EXC
-1.489564,-0.883346,-1.645448,0,-0.173205,0.6755,1.264397,ME3
-1.71473,-0.779423,-1.628128,0,-0.398372,0.536936,1.160474,NUC
-2.130422,-0.623538,-1.974538,0,-0.103923,0.554256,1.195115,NUC
-1.628128,-0.900666,-1.489564,0,-0.640859,0.415692,1.281718,CYT
-1.766692,-0.727461,-1.645448,0,-0.121244,0.502295,1.108513,CYT
-1.957217,-0.744782,-1.870615,0,0.086603,0.710141,1.125833,CYT
-2.165064,-0.467654,-2.39023,0,0.398372,1.091192,1.160474,NUC
-1.628128,-1.056551,-1.991858,0,-0.398372,0.640859,1.437602,NUC
-1.71473,-0.935307,-1.732051,0,-0.155885,0.32909,1.316359,CYT
-1.922576,-0.6755,-1.766692,0,-0.259808,0.363731,1.056551,EXC
-1.593487,-0.952628,-2.355589,0,-0.450333,0.796743,1.333679,EXC
-1.524205,-1.02191,-2.130422,0,-0.623538,0.710141,1.402961,EXC
-1.177795,-1.610807,-1.922576,0,-1.073872,-0.32909,1.991858,MIT
-1.472243,-1.264397,-1.801333,0,-1.108513,0.138564,1.732051,MIT
-1.69741,-1.03923,-1.870615,0,-0.814064,0.034641,1.662769,MIT
-1.887935,-0.866025,-1.835974,0,-0.467654,0.554256,1.299038,NUC
-2.268987,-0.433013,-1.454923,0,-0.433013,0.259808,1.195115,NUC
-2.407551,-0.190526,-1.69741,0,-0.138564,0.450333,0.935307,NUC
-1.974538,-0.710141,-1.749371,0,-0.987269,-0.138564,1.835974,MIT
-1.628128,-0.969948,-1.801333,0,-0.502295,0.623538,1.351,MIT
-1.299038,-1.316359,-2.078461,0,-0.710141,0.138564,2.06114,MIT
-2.06114,-0.588897,-1.784012,0,-0.554256,0.658179,1.212436,NUC
-2.078461,-0.658179,-2.009179,0,-0.017321,0.727461,1.03923,CYT
-1.784012,-0.866025,-1.784012,0,1.195115,0.484974,1.247077,POX
-0.866025,-1.437602,-1.69741,0,-0.952628,0.207846,1.818653,ME2
-1.281718,-1.073872,-1.576166,0,-0.952628,0.34641,1.506884,ME2
-1.662769,-0.814064,-1.610807,0,-1.125833,0.450333,1.351,ME2
-1.957217,-0.588897,-1.818653,0,-0.519615,0.519615,1.108513,MIT
-1.818653,-0.710141,-1.593487,0,-0.796743,0.207846,1.454923,NUC
-0.935307,-1.558846,-2.04382,0,-0.831384,-0.242487,2.182384,MIT
-1.541525,-0.952628,-1.732051,0,-0.502295,0.536936,1.333679,MIT
-2.286307,-0.467654,-1.489564,0,-0.415692,0.311769,1.125833,NUC
-1.489564,-1.177795,-2.009179,0,-0.658179,0.381051,1.558846,MIT
-1.333679,-1.281718,-1.610807,0,-0.727461,-0.138564,1.662769,MIT
-1.558846,-1.073872,-1.69741,0,-0.744782,0.069282,1.454923,MIT
-1.905256,-0.866025,-1.939897,0,-0.155885,0.588897,1.247077,MIT
-1.610807,-1.160474,-1.766692,0,-0.779423,0.173205,1.351,MIT
-1.732051,-1.02191,-1.887935,0,-0.571577,0.32909,1.402961,MIT
-1.056551,-1.541525,-1.835974,0,-0.866025,-0.190526,1.922576,MIT
-1.732051,-1.091192,-1.905256,0,-0.6755,0.173205,1.472243,MIT
-1.662769,-1.143154,-1.922576,0,0.588897,0.225167,1.558846,MIT
-2.113102,-0.796743,-1.766692,0,-0.433013,0.415692,1.177795,MIT
-1.558846,-1.229756,-2.095781,0,-0.900666,0.086603,1.71473,MIT
-1.749371,-0.987269,-1.732051,0,-0.69282,0.225167,1.36832,MIT
-1.645448,-0.814064,-1.818653,0,-0.32909,0.190526,1.385641,MIT
-1.454923,-1.524205,-1.835974,0,-0.883346,0.051962,1.71473,MIT
-1.870615,-0.987269,-1.922576,0,-0.571577,0.155885,1.437602,MIT
-1.541525,-1.03923,-1.957217,0,-0.467654,0.32909,1.229756,MIT
-1.71473,-0.866025,-2.009179,0,-0.294449,0.588897,1.229756,MIT
-1.645448,-1.073872,-2.009179,0,-0.571577,0.398372,1.454923,MIT
-1.853294,-0.848705,-2.078461,0,-0.363731,0.744782,1.229756,MIT
-1.558846,-1.160474,-1.922576,0,-0.883346,0.017321,1.645448,MIT
-1.991858,-0.744782,-1.818653,0,-0.502295,0.519615,1.125833,MIT
-1.454923,-1.212436,-1.628128,0,-0.69282,-0.103923,1.593487,MIT
-1.69741,-1.091192,-1.957217,0,-0.623538,0.294449,1.472243,MIT
-1.36832,-1.229756,-1.957217,0,-0.796743,0.207846,1.610807,MIT
-1.835974,-0.866025,-1.905256,0,-0.554256,0.32909,1.333679,MIT
-1.524205,-1.212436,-1.905256,0,-0.900666,0.121244,1.680089,MIT
-1.385641,-1.247077,-1.870615,0,-1.056551,0.017321,1.71473,MIT
-1.472243,-1.212436,-1.870615,0,-0.450333,0.225167,1.593487,MIT
-1.351,-1.195115,-1.784012,0,-0.952628,0,1.732051,MIT
-1.489564,-1.143154,-1.680089,0,-0.917987,0.155885,1.524205,MIT
-1.143154,-1.472243,-1.835974,0,-1.108513,-0.086603,2.04382,MIT
-1.887935,-0.69282,-1.974538,0,-0.034641,0.883346,1.073872,MIT
-1.818653,-0.779423,-2.130422,0,0.294449,1.004589,1.160474,MIT
-1.385641,-0.848705,-1.922576,0,-0.363731,0.848705,1.229756,ME1
-1.645448,-1.02191,-1.853294,0,-0.69282,0.242487,1.645448,MIT
-1.610807,-0.987269,-1.420282,0,-0.69282,0.051962,1.36832,MIT
-1.073872,-1.402961,-1.541525,0,-1.004589,-0.190526,1.784012,MIT
-1.853294,-0.727461,-1.541525,0,-0.207846,0.433013,1.299038,NUC
-1.680089,-1.004589,-1.922576,0,-0.363731,0.588897,1.385641,NUC
-1.177795,-1.36832,-1.524205,0,-0.935307,0,1.749371,NUC
-1.03923,-1.541525,-1.818653,0,-0.952628,-0.086603,1.922576,MIT
-1.385641,-1.212436,-1.71473,0,-0.779423,0.086603,1.593487,MIT
-2.217025,-0.433013,-1.732051,0,-0.294449,0.450333,0.917987,NUC
-2.199705,-0.571577,-1.680089,0,-0.484974,0.484974,1.125833,NUC
-2.407551,-0.433013,-2.04382,0,-0.363731,0.554256,1.316359,NUC
-1.645448,-1.03923,-1.905256,0,-0.606218,0.571577,1.420282,MIT
-1.628128,-0.987269,-1.680089,0,-0.536936,0.225167,1.36832,MIT
-0.987269,-1.749371,-1.922576,0,-1.281718,-0.207846,2.130422,MIT
-1.212436,-1.402961,-1.835974,0,-0.952628,0.173205,1.784012,MIT
-2.009179,-0.69282,-1.784012,0,-0.484974,0.606218,1.073872,MIT
-1.489564,-1.143154,-1.853294,0,-0.69282,0.225167,1.524205,MIT
-1.177795,-1.558846,-1.818653,0,-0.969948,-0.259808,1.939897,MIT
-1.524205,-1.143154,-1.835974,0,-0.502295,0.277128,1.524205,MIT
-1.662769,-0.987269,-1.524205,0,-0.796743,0.277128,1.36832,CYT
-2.009179,-0.779423,-1.766692,0,-0.294449,0.588897,1.160474,MIT
-2.130422,-0.450333,-1.749371,0,-0.398372,0.311769,1.247077,NUC
-1.801333,-0.762102,-1.454923,0,-0.34641,0.311769,1.143154,NUC
-1.576166,-0.848705,-1.351,0,-0.710141,0.294449,1.229756,CYT
-2.563435,-0.848705,-1.576166,0,0.294449,0.294449,1.229756,CYT
-1.905256,-0.69282,-1.558846,0,-0.363731,0.381051,1.177795,CYT
-1.71473,-0.571577,-1.818653,0,0.225167,0.69282,0.952628,EXC
-1.939897,-0.814064,-1.870615,0,-0.588897,0.536936,1.420282,NUC
-1.835974,-0.796743,-2.04382,0,-0.069282,0.796743,1.177795,EXC
-1.160474,-0.969948,-1.922576,0,-0.519615,0.727461,1.351,ME1
-1.385641,-0.831384,-1.212436,0,-0.398372,0.34641,1.212436,ME3
-1.905256,-0.6755,-1.991858,0,0,0.744782,1.056551,CYT
-1.870615,-0.484974,-1.991858,0,0.051962,0.744782,0.935307,NUC
-1.922576,-0.658179,-1.472243,0,-0.415692,0.173205,1.03923,NUC
-1.472243,-1.247077,-1.732051,0,-0.848705,0.086603,1.628128,MIT
-1.454923,-1.177795,-1.784012,0,-0.935307,0.103923,1.645448,MIT
-1.784012,-0.6755,-1.489564,0,-0.121244,0.467654,1.056551,CYT
-1.628128,-1.056551,-1.870615,0,-0.415692,0.190526,1.524205,MIT
-1.749371,-0.917987,-1.628128,0,-0.381051,0.225167,1.299038,NUC
-1.69741,-1.03923,-1.541525,0,-1.03923,-0.086603,1.662769,CYT
-1.177795,-1.229756,-1.680089,0,-0.917987,0.103923,1.766692,CYT
-1.939897,-0.779423,-2.009179,0,-0.554256,0.866025,1.160474,ME2
-1.593487,-0.796743,-1.662769,0,-0.34641,0.484974,1.420282,NUC
-1.887935,-0.762102,-1.974538,0,-0.294449,0.554256,1.402961,NUC
-1.36832,-1.316359,-1.939897,0,-0.779423,0.207846,1.784012,MIT
-1.281718,-1.420282,-1.853294,0,-0.987269,-0.103923,1.957217,NUC
-2.234346,-0.415692,-1.71473,0,-0.277128,0.294449,1.36832,NUC
-1.784012,-1.004589,-1.645448,0,-0.32909,0.467654,1.333679,NUC
-2.026499,-0.883346,-1.766692,0,-0.606218,0.069282,1.385641,NUC
-2.303628,-0.502295,-1.870615,0,0.381051,0.484974,1.004589,NUC
-1.853294,-0.710141,-1.680089,0,-0.155885,0.606218,1.247077,NUC
-1.870615,-1.02191,-1.818653,0,-0.484974,0.536936,1.402961,CYT
